order_id,customer_id,store_id,order_date,status,shipping_method
ORD-01358,CUST-0341,STR-012,2023-07-11,processing,express
ORD-01526,CUST-0378,STR-006,2024-03-13,completed,standard
ORD-00162,CUST-0426,STR-002,2022-09-29,completed,standard
ORD-01987,CUST-0111,STR-009,2022-03-15,completed,standard
ORD-02446,CUST-0353,STR-009,2024-12-31,completed,express
ORD-02763,CUST-0447,STR-006,2022-05-09,completed,standard
ORD-00910,CUST-0224,STR-005,2023-09-29,shipped,express
ORD-00517,CUST-0130,STR-008,2024-08-10,completed,express
ORD-00492,CUST-0269,STR-006,2024-10-19,shipped,express
ORD-01366,CUST-0257,STR-009,2024-07-23,cancelled,click_and_collect
ORD-01594,CUST-0002,STR-007,2022-08-19,shipped,standard
ORD-01612,CUST-0091,STR-004,2024-02-12,refunded,next_day
ORD-02382,CUST-0022,STR-005,2024-11-23,completed,click_and_collect
ORD-02781,CUST-0241,STR-004,2022-09-15,completed,click_and_collect
ORD-00692,CUST-0249,STR-011,2024-05-19,completed,next_day
ORD-01630,CUST-0337,STR-004,2023-10-09,completed,standard
ORD-01659,CUST-0348,STR-003,2023-02-07,completed,standard
ORD-01496,CUST-0484,STR-005,2023-05-03,completed,standard
ORD-02326,CUST-0175,STR-006,2022-07-02,shipped,standard
ORD-00707,CUST-0461,STR-009,2022-02-05,completed,standard
ORD-01112,CUST-0344,STR-012,2023-01-13,shipped,express
ORD-00183,CUST-0225,STR-005,2022-10-03,completed,standard
ORD-01982,CUST-0005,STR-006,2023-06-03,completed,express
ORD-02556,CUST-0055,STR-012,2023-08-15,shipped,standard
ORD-00338,CUST-0229,STR-008,2022-12-25,completed,next_day
ORD-00242,CUST-0278,STR-012,2022-11-11,shipped,standard
ORD-00238,CUST-0331,STR-007,2023-02-01,shipped,standard
ORD-01740,CUST-0115,STR-001,2023-07-24,completed,standard
ORD-00489,CUST-0123,STR-011,2024-03-02,completed,standard
ORD-02542,CUST-0483,STR-002,2022-08-14,completed,click_and_collect
ORD-02491,CUST-0358,STR-001,2022-11-08,completed,standard
ORD-01654,CUST-0439,STR-003,2024-02-15,shipped,next_day
ORD-01331,CUST-0218,STR-009,2022-09-03,shipped,standard
ORD-01106,CUST-0425,STR-004,2022-07-22,,standard
ORD-02765,CUST-0277,STR-001,2024-05-02,completed,standard
ORD-02442,CUST-0138,STR-007,2024-08-13,completed,standard
ORD-02043,CUST-0064,STR-012,2024-05-14,processing,express
ORD-01135,CUST-0496,STR-009,2023-09-20,shipped,express
ORD-00329,CUST-0106,STR-004,2023-01-27,refunded,standard
ORD-01069,CUST-0113,STR-004,2023-05-06,completed,express
ORD-00938,CUST-0470,STR-011,2023-06-20,completed,next_day
ORD-01838,CUST-0158,STR-004,2022-07-26,completed,standard
ORD-01124,CUST-0087,STR-007,2022-01-31,processing,standard
ORD-01767,CUST-0262,STR-010,2024-03-10,cancelled,standard
ORD-00784,CUST-0478,STR-001,2022-03-29,completed,standard
ORD-01782,CUST-0189,STR-009,2022-08-03,completed,standard
ORD-01717,CUST-0368,STR-009,2024-12-28,completed,click_and_collect
ORD-02050,CUST-0419,STR-006,2022-01-02,refunded,next_day
ORD-00218,CUST-0264,STR-003,2022-10-20,completed,click_and_collect
ORD-02615,CUST-0346,STR-004,2024-07-22,,click_and_collect
ORD-02645,CUST-0142,STR-009,2023-05-03,,standard
ORD-01609,CUST-0298,STR-005,2024-09-19,completed,standard
ORD-02330,CUST-0190,STR-002,2023-07-22,completed,next_day
ORD-01415,CUST-0009,STR-007,2023-07-21,completed,standard
ORD-02672,CUST-0334,STR-011,2024-08-12,shipped,standard
ORD-00590,CUST-0109,STR-010,2023-04-20,completed,next_day
ORD-00600,CUST-0332,STR-010,2022-08-23,completed,click_and_collect
ORD-02241,CUST-0045,STR-009,2023-10-14,processing,standard
ORD-00997,CUST-0258,STR-004,2022-12-29,completed,express
ORD-01462,CUST-0133,STR-007,2024-04-04,processing,standard
ORD-01780,CUST-0163,STR-008,2022-03-09,completed,next_day
ORD-01093,CUST-0331,STR-001,2024-01-02,processing,next_day
ORD-00503,CUST-0447,STR-012,2024-08-21,completed,standard
ORD-02070,CUST-0340,STR-007,2024-11-18,completed,next_day
ORD-02811,CUST-0186,STR-012,2022-12-04,refunded,standard
ORD-01600,CUST-0010,STR-010,2022-11-16,processing,standard
ORD-01930,CUST-0428,STR-008,2024-02-15,,standard
ORD-00592,CUST-0386,STR-001,2024-05-10,shipped,standard
ORD-02218,CUST-0012,STR-002,2022-10-17,refunded,express
ORD-00437,CUST-0488,STR-004,2022-03-05,completed,standard
ORD-00261,CUST-0058,STR-004,2024-11-02,cancelled,standard
ORD-01576,CUST-0291,STR-009,2024-10-01,completed,express
ORD-02719,CUST-0001,STR-012,2024-03-30,completed,standard
ORD-00714,CUST-0461,STR-001,2022-12-03,completed,standard
ORD-02917,CUST-0426,STR-012,2024-01-23,cancelled,standard
ORD-01428,CUST-0453,STR-003,2023-12-28,refunded,standard
ORD-02454,CUST-0481,STR-011,2023-10-23,completed,express
ORD-01326,CUST-0407,STR-004,2024-04-23,completed,express
ORD-01270,CUST-0360,STR-010,2023-05-26,completed,standard
ORD-02418,CUST-0423,STR-007,2023-04-02,refunded,standard
ORD-00792,CUST-0418,STR-002,2023-01-25,completed,standard
ORD-00149,CUST-0150,STR-005,2022-11-21,completed,express
ORD-02309,CUST-0498,STR-009,2022-11-17,shipped,standard
ORD-02559,CUST-0429,STR-001,2024-12-29,shipped,standard
ORD-01882,CUST-0267,STR-009,2022-06-30,completed,standard
ORD-02868,CUST-0105,STR-005,2023-08-06,shipped,next_day
ORD-02480,CUST-0091,STR-011,2024-03-31,refunded,standard
ORD-00605,CUST-0266,STR-011,2023-02-17,completed,standard
ORD-00593,CUST-0071,STR-002,2022-01-09,processing,standard
ORD-00619,CUST-0126,STR-006,2023-11-20,completed,next_day
ORD-01443,CUST-0377,STR-002,2023-09-03,shipped,standard
ORD-01388,CUST-0028,STR-002,2022-10-10,completed,standard
ORD-01068,CUST-0371,STR-005,2022-06-23,refunded,click_and_collect
ORD-01543,CUST-0101,STR-008,2024-08-20,shipped,next_day
ORD-02010,CUST-0642,STR-003,2022-10-17,completed,standard
ORD-00315,CUST-0372,STR-006,2022-01-30,shipped,standard
ORD-00564,CUST-0162,STR-010,2023-06-27,completed,standard
ORD-01592,CUST-0016,STR-011,2024-07-26,cancelled,click_and_collect
ORD-00342,CUST-0088,STR-001,2024-01-13,refunded,next_day
ORD-01313,CUST-0226,STR-002,2023-12-16,refunded,express
ORD-00683,CUST-0272,STR-008,2022-02-24,shipped,standard
ORD-01579,CUST-0081,STR-001,2023-04-26,completed,click_and_collect
ORD-02388,CUST-0064,STR-009,2024-02-05,completed,standard
ORD-02339,CUST-0064,STR-006,2024-08-04,completed,standard
ORD-02086,CUST-0015,STR-005,2022-12-08,completed,express
ORD-02657,CUST-0472,STR-008,2022-08-05,completed,click_and_collect
ORD-01994,CUST-0188,STR-009,2024-05-18,cancelled,express
ORD-00462,CUST-0066,STR-009,2022-05-20,completed,next_day
ORD-01424,CUST-0358,STR-004,2024-07-03,refunded,next_day
ORD-00289,CUST-0420,STR-008,2022-03-21,completed,standard
ORD-02618,CUST-0186,STR-007,2022-03-07,cancelled,click_and_collect
ORD-02211,CUST-0466,STR-001,2024-04-17,refunded,standard
ORD-00269,CUST-0455,STR-007,2024-01-16,completed,express
ORD-02595,CUST-0072,STR-001,2022-06-17,shipped,standard
ORD-01538,CUST-0112,STR-012,2023-12-26,,next_day
ORD-02776,CUST-0194,STR-001,2022-11-03,,express
ORD-00116,CUST-0453,STR-002,2024-06-06,completed,next_day
ORD-00990,CUST-0132,STR-005,2022-08-25,completed,next_day
ORD-02071,CUST-0152,STR-009,2023-04-14,shipped,click_and_collect
ORD-00565,CUST-0297,STR-005,2022-01-09,completed,standard
ORD-02742,CUST-0356,STR-004,2024-12-25,,standard
ORD-00555,CUST-0417,STR-008,2024-03-25,shipped,express
ORD-00372,CUST-0196,STR-011,2024-01-19,,click_and_collect
ORD-01254,CUST-0098,STR-011,2023-11-07,cancelled,next_day
ORD-01125,CUST-0339,STR-002,2022-05-31,refunded,standard
ORD-01223,CUST-0277,STR-006,2024-03-22,completed,standard
ORD-00427,CUST-0254,STR-011,2024-01-08,completed,next_day
ORD-00538,CUST-0030,STR-007,2024-06-04,processing,standard
ORD-01947,CUST-0401,STR-012,2023-08-29,shipped,standard
ORD-02767,CUST-0152,STR-002,2022-02-28,cancelled,click_and_collect
ORD-02938,CUST-0159,STR-005,2024-07-05,cancelled,next_day
ORD-00273,CUST-0295,STR-001,2024-06-15,shipped,standard
ORD-02333,CUST-0140,STR-008,2023-12-19,shipped,next_day
ORD-02872,CUST-0053,STR-003,2023-08-05,shipped,express
ORD-01142,CUST-0083,STR-009,2024-04-26,shipped,standard
ORD-02543,CUST-0348,STR-007,2022-09-07,completed,next_day
ORD-02548,CUST-0387,STR-002,2022-08-16,cancelled,click_and_collect
ORD-02439,CUST-0174,STR-011,2022-02-13,completed,click_and_collect
ORD-01051,CUST-0389,STR-003,2024-05-05,completed,express
ORD-01833,CUST-0049,STR-002,2022-11-11,shipped,express
ORD-00361,CUST-0260,STR-001,2023-02-09,cancelled,next_day
ORD-01296,CUST-0065,STR-009,2022-04-16,completed,express
ORD-01190,CUST-0356,STR-006,2023-10-14,completed,express
ORD-00687,CUST-0203,STR-007,2022-04-05,completed,standard
ORD-01712,CUST-0107,STR-002,2023-03-22,refunded,click_and_collect
ORD-01490,CUST-0426,STR-007,2024-07-15,shipped,standard
ORD-00749,CUST-0307,STR-012,2024-11-05,completed,standard
ORD-00290,CUST-0056,STR-006,2024-11-27,completed,express
ORD-00817,CUST-0084,STR-004,2022-07-11,completed,click_and_collect
ORD-02890,CUST-0185,STR-008,2023-09-22,cancelled,standard
ORD-00679,CUST-0007,STR-004,2023-11-15,processing,standard
ORD-01692,CUST-0096,STR-009,2023-10-22,completed,express
ORD-02136,CUST-0482,STR-001,2024-10-09,completed,standard
ORD-01530,CUST-0090,STR-010,2022-01-28,shipped,express
ORD-01176,CUST-0483,STR-003,2023-06-14,completed,standard
ORD-01797,CUST-0294,STR-006,2022-06-18,processing,standard
ORD-00950,CUST-0355,STR-009,2024-06-07,completed,standard
ORD-02884,CUST-0417,STR-011,2023-11-21,completed,standard
ORD-00246,CUST-0216,STR-001,2023-07-28,completed,standard
ORD-00411,CUST-0106,STR-008,2024-03-06,processing,express
ORD-02762,CUST-0466,STR-008,2024-04-27,completed,standard
ORD-02398,CUST-0488,STR-011,2024-09-14,completed,standard
ORD-00995,CUST-0078,STR-007,2024-04-10,cancelled,express
ORD-00124,CUST-0437,STR-010,2024-09-23,shipped,standard
ORD-00865,CUST-0149,STR-010,2022-08-22,processing,standard
ORD-01545,CUST-0093,STR-010,2023-07-23,completed,express
ORD-00836,CUST-0186,STR-010,2023-04-18,completed,standard
ORD-00887,CUST-0399,STR-004,2024-03-30,cancelled,standard
ORD-00363,CUST-0326,STR-010,2024-04-24,completed,standard
ORD-00038,CUST-0291,STR-004,2024-10-07,completed,click_and_collect
ORD-02288,CUST-0252,STR-009,2024-11-11,shipped,standard
ORD-02359,CUST-0399,STR-002,2023-04-18,completed,standard
ORD-01411,CUST-0500,STR-002,2023-09-14,processing,standard
ORD-01215,CUST-0485,STR-007,2022-09-01,completed,standard
ORD-02287,CUST-0462,STR-007,2023-12-27,completed,standard
ORD-02067,CUST-0157,STR-007,2024-01-23,processing,standard
ORD-00703,CUST-0400,STR-004,2022-10-17,shipped,express
ORD-01977,CUST-0374,STR-008,2023-02-08,completed,click_and_collect
ORD-01480,CUST-0456,STR-005,2024-03-25,completed,standard
ORD-00713,CUST-0099,STR-005,2022-11-02,completed,next_day
ORD-01540,CUST-0115,STR-011,2023-02-10,completed,standard
ORD-01534,CUST-0190,STR-004,2022-12-30,completed,express
ORD-02922,CUST-0042,STR-012,2023-05-03,refunded,next_day
ORD-01097,CUST-0496,STR-010,2022-09-10,completed,express
ORD-02119,CUST-0140,STR-007,2024-07-29,completed,click_and_collect
ORD-02852,CUST-0139,STR-007,2023-06-13,shipped,next_day
ORD-01108,CUST-0493,STR-003,2024-10-06,shipped,click_and_collect
ORD-02927,CUST-0371,STR-010,2022-01-02,shipped,standard
ORD-01917,CUST-0295,STR-001,2023-11-11,shipped,express
ORD-02080,CUST-0404,STR-006,2022-01-10,completed,standard
ORD-02782,CUST-0423,STR-003,2023-12-07,processing,standard
ORD-00688,CUST-0219,STR-001,2023-01-31,completed,next_day
ORD-00216,CUST-0309,STR-011,2026-10-01,completed,standard
ORD-00206,CUST-0440,STR-002,2023-09-27,shipped,click_and_collect
ORD-00266,CUST-0427,STR-012,2023-05-18,processing,click_and_collect
ORD-02368,CUST-0321,STR-011,2022-11-22,completed,standard
ORD-01103,CUST-0148,STR-006,2023-03-31,completed,standard
ORD-01926,CUST-0449,STR-001,2023-01-13,completed,standard
ORD-00951,CUST-0324,STR-010,2024-09-11,completed,standard
ORD-00569,CUST-0169,STR-003,2023-02-15,,express
ORD-00174,CUST-0167,STR-009,2024-05-03,completed,standard
ORD-01604,CUST-0041,STR-012,2024-06-19,completed,click_and_collect
ORD-02366,CUST-0242,STR-010,2022-05-20,cancelled,next_day
ORD-02791,CUST-0315,STR-005,2023-07-26,shipped,standard
ORD-00953,CUST-0121,STR-009,2023-10-16,completed,next_day
ORD-01866,CUST-0210,STR-008,2022-02-22,cancelled,standard
ORD-00706,CUST-0288,STR-012,2023-03-28,refunded,standard
ORD-00050,CUST-0326,STR-009,2023-12-08,completed,standard
ORD-00345,CUST-0325,STR-006,2022-06-20,processing,standard
ORD-01687,CUST-0254,STR-005,2024-07-31,completed,standard
ORD-01109,CUST-0274,STR-005,2024-09-06,processing,standard
ORD-01965,CUST-0211,STR-005,2024-11-13,shipped,standard
ORD-00403,CUST-0103,STR-010,2023-04-16,completed,standard
ORD-02961,CUST-0403,STR-008,2024-11-28,,standard
ORD-00101,CUST-0489,STR-007,2024-03-26,completed,express
ORD-01634,CUST-0236,STR-001,2023-01-12,completed,standard
ORD-01467,CUST-0344,STR-012,2023-06-24,cancelled,express
ORD-00008,CUST-0373,STR-002,2024-11-04,processing,click_and_collect
ORD-02674,CUST-0112,STR-007,2022-11-01,cancelled,standard
ORD-00140,CUST-0370,STR-002,2025-07-04,shipped,next_day
ORD-00007,CUST-0443,STR-003,2022-08-27,completed,click_and_collect
ORD-00893,CUST-0049,STR-007,2022-02-14,shipped,standard
ORD-02265,CUST-0045,STR-005,2022-06-30,completed,standard
ORD-01954,CUST-0080,STR-002,2024-02-15,cancelled,click_and_collect
ORD-02769,CUST-0222,STR-010,2023-10-10,refunded,standard
ORD-02153,CUST-0445,STR-003,2022-09-12,cancelled,express
ORD-01629,CUST-0408,STR-005,2022-09-04,shipped,standard
ORD-01859,CUST-0418,STR-008,2022-02-09,completed,express
ORD-00249,CUST-0400,STR-012,2024-02-09,shipped,standard
ORD-01216,CUST-0093,STR-002,2024-06-12,completed,standard
ORD-02757,CUST-0217,STR-012,2023-12-17,completed,standard
ORD-01382,CUST-0351,STR-004,2022-09-01,completed,express
ORD-02527,CUST-0104,STR-005,2023-03-27,completed,standard
ORD-02504,CUST-0214,STR-012,2022-04-13,refunded,standard
ORD-00328,CUST-0228,STR-007,2023-11-23,shipped,standard
ORD-01976,CUST-0291,STR-012,2023-10-11,shipped,express
ORD-02114,CUST-0150,STR-006,2022-06-15,completed,standard
ORD-00374,CUST-0173,STR-004,2024-03-14,cancelled,standard
ORD-00302,CUST-0487,STR-003,2023-10-18,completed,express
ORD-00872,CUST-0458,STR-005,2022-10-11,completed,express
ORD-02713,CUST-0039,STR-011,2024-05-18,shipped,click_and_collect
ORD-00961,CUST-0315,STR-010,2024-08-19,refunded,standard
ORD-00026,CUST-0111,STR-009,2022-01-28,completed,next_day
ORD-01907,CUST-0496,STR-008,2022-12-04,cancelled,next_day
ORD-02112,CUST-0291,STR-002,2024-06-25,processing,express
ORD-01460,CUST-0117,STR-009,2023-01-16,completed,standard
ORD-02794,CUST-0370,STR-009,2024-02-09,completed,standard
ORD-01427,CUST-0422,STR-008,2024-04-29,completed,click_and_collect
ORD-00783,CUST-0066,STR-005,2022-09-01,shipped,standard
ORD-01019,CUST-0007,STR-011,2024-05-27,cancelled,standard
ORD-02171,CUST-0049,STR-006,2022-04-18,completed,express
ORD-01682,CUST-0108,STR-004,2023-09-22,completed,standard
ORD-01170,CUST-0173,STR-012,2022-11-23,completed,next_day
ORD-01237,CUST-0228,STR-007,2024-10-27,shipped,next_day
ORD-01843,CUST-0385,STR-008,2024-08-27,completed,standard
ORD-02502,CUST-0450,STR-002,2023-03-18,shipped,standard
ORD-02738,CUST-0499,STR-008,2022-08-12,completed,standard
ORD-00607,CUST-0002,STR-007,2022-05-06,completed,click_and_collect
ORD-01708,CUST-0445,STR-007,2024-01-22,shipped,express
ORD-01863,CUST-0098,STR-010,2022-10-12,refunded,next_day
ORD-02881,CUST-0062,STR-002,2024-04-01,shipped,click_and_collect
ORD-02006,CUST-0098,STR-001,2024-08-24,completed,click_and_collect
ORD-01610,CUST-0488,STR-005,2024-12-10,completed,express
ORD-01537,CUST-0351,STR-012,2022-04-23,shipped,standard
ORD-00058,CUST-0160,STR-009,2022-06-10,completed,standard
ORD-01671,CUST-0418,STR-008,2023-10-21,completed,click_and_collect
ORD-01314,CUST-0108,STR-006,2022-05-04,shipped,next_day
ORD-02966,CUST-0042,STR-009,2024-10-05,completed,next_day
ORD-00434,CUST-0384,STR-007,2022-08-06,processing,standard
ORD-01000,CUST-0318,STR-006,2024-01-16,completed,standard
ORD-02639,CUST-0084,STR-012,2022-11-24,completed,standard
ORD-02968,CUST-0434,STR-006,2022-07-27,completed,standard
ORD-02630,CUST-0170,STR-004,2024-06-09,completed,next_day
ORD-01132,CUST-0345,STR-012,2023-11-17,completed,standard
ORD-00172,CUST-0164,STR-009,2023-09-07,completed,next_day
ORD-02528,CUST-0041,STR-005,2022-11-19,refunded,standard
ORD-02752,CUST-0169,STR-009,2024-07-14,completed,standard
ORD-01345,CUST-0319,STR-001,2023-09-18,shipped,standard
ORD-02808,CUST-0186,STR-011,2022-12-19,completed,standard
ORD-01968,CUST-0274,STR-006,2022-10-20,completed,express
ORD-01307,CUST-0238,STR-012,2023-10-15,shipped,standard
ORD-02466,CUST-0633,STR-007,2024-09-16,shipped,standard
ORD-01883,CUST-0236,STR-011,2022-10-07,completed,next_day
ORD-00194,CUST-0174,STR-008,2024-06-04,shipped,next_day
ORD-02566,CUST-0104,STR-001,2022-07-31,completed,express
ORD-02488,CUST-0420,STR-008,2023-05-11,completed,standard
ORD-00768,CUST-0313,STR-006,2023-08-12,completed,standard
ORD-00911,CUST-0175,STR-009,2024-07-11,completed,standard
ORD-01644,CUST-0142,STR-001,2023-05-25,cancelled,standard
ORD-01239,CUST-0009,STR-012,2022-11-05,shipped,standard
ORD-02875,CUST-0397,STR-003,2023-02-18,processing,standard
ORD-02706,CUST-0355,STR-001,2023-06-28,completed,standard
ORD-00780,CUST-0387,STR-008,2023-07-27,completed,standard
ORD-01869,CUST-0375,STR-010,2022-06-16,completed,standard
ORD-02242,CUST-0040,STR-005,2024-08-21,completed,next_day
ORD-02896,CUST-0210,STR-011,2024-04-19,processing,standard
ORD-01419,CUST-0301,STR-007,2024-04-09,completed,standard
ORD-00964,CUST-0277,STR-007,2024-12-01,refunded,standard
ORD-00435,CUST-0459,STR-004,2024-10-30,processing,standard
ORD-02775,CUST-0200,STR-003,2023-11-24,completed,next_day
ORD-01698,CUST-0248,STR-006,2022-06-22,completed,click_and_collect
ORD-01658,CUST-0844,STR-005,2023-07-25,completed,next_day
ORD-01853,CUST-0281,STR-004,2023-03-12,completed,express
ORD-00377,CUST-0121,STR-009,2023-03-20,completed,standard
ORD-02074,CUST-0242,STR-001,2023-08-19,shipped,next_day
ORD-01438,CUST-0239,STR-009,2022-12-14,completed,standard
ORD-00903,CUST-0070,STR-012,2023-01-05,processing,standard
ORD-01508,CUST-0176,STR-010,2022-07-20,completed,express
ORD-00022,CUST-0114,STR-010,2023-02-27,completed,next_day
ORD-00948,CUST-0089,STR-009,2022-04-12,cancelled,standard
ORD-02859,CUST-0119,STR-009,2022-04-24,shipped,click_and_collect
ORD-02580,CUST-0065,STR-002,2022-09-06,shipped,standard
ORD-01187,CUST-0025,STR-002,2024-11-17,shipped,click_and_collect
ORD-00920,CUST-0302,STR-009,2024-09-12,cancelled,standard
ORD-02598,CUST-0468,STR-011,2022-05-16,processing,express
ORD-00478,CUST-0478,STR-010,2023-12-01,refunded,standard
ORD-01834,CUST-0162,STR-002,2022-10-18,,express
ORD-00831,CUST-0405,STR-002,2022-01-03,completed,click_and_collect
ORD-00245,CUST-0375,STR-010,2024-01-13,processing,click_and_collect
ORD-02419,CUST-0414,STR-008,2022-06-24,processing,standard
ORD-01107,CUST-0052,STR-006,2023-04-01,cancelled,click_and_collect
ORD-01301,CUST-0094,STR-012,2022-03-02,cancelled,standard
ORD-00109,CUST-0130,STR-007,2023-08-30,completed,next_day
ORD-00954,CUST-0025,STR-008,2022-10-11,completed,express
ORD-01336,CUST-0327,STR-007,2023-01-17,shipped,standard
ORD-01584,CUST-0416,STR-001,2022-06-04,cancelled,standard
ORD-02269,CUST-0161,STR-006,2024-06-04,completed,standard
ORD-00988,CUST-0160,STR-009,2023-08-24,completed,next_day
ORD-00647,CUST-0051,STR-008,2024-01-31,refunded,standard
ORD-02103,CUST-0075,STR-009,2023-05-02,completed,standard
ORD-02187,CUST-0423,STR-003,2022-06-05,completed,standard
ORD-00416,CUST-0395,STR-001,2023-09-11,processing,standard
ORD-02853,CUST-0195,STR-009,2023-04-20,completed,standard
ORD-01453,CUST-0040,STR-008,2023-11-06,completed,standard
ORD-00508,CUST-0434,STR-003,2024-01-23,completed,express
ORD-01234,CUST-0377,STR-012,2024-09-14,completed,click_and_collect
ORD-00802,CUST-0080,STR-010,2023-03-15,completed,standard
ORD-01874,CUST-0473,STR-003,2022-03-21,cancelled,express
ORD-00390,CUST-0074,STR-005,2024-05-13,processing,standard
ORD-01287,CUST-0245,STR-004,2024-02-21,processing,express
ORD-00103,CUST-0295,STR-009,2024-07-20,,click_and_collect
ORD-02031,CUST-0104,STR-012,2023-02-10,shipped,express
ORD-00648,CUST-0181,STR-006,2022-08-24,cancelled,click_and_collect
ORD-02681,CUST-0211,STR-002,2022-05-31,completed,standard
ORD-02030,CUST-0174,STR-005,2022-10-21,completed,express
ORD-02984,CUST-0412,STR-009,2023-07-14,shipped,standard
ORD-00625,CUST-0275,STR-012,2023-05-09,completed,next_day
ORD-00662,CUST-0342,STR-012,2023-09-02,completed,express
ORD-02635,CUST-0377,STR-006,2022-07-24,completed,express
ORD-01718,CUST-0054,STR-006,2023-11-27,completed,standard
ORD-00624,CUST-0231,STR-004,2023-04-30,completed,standard
ORD-00071,CUST-0429,STR-011,2022-05-14,cancelled,standard
ORD-00293,CUST-0419,STR-008,2024-04-07,completed,express
ORD-01872,CUST-0253,STR-010,2022-06-01,cancelled,standard
ORD-01175,CUST-0385,STR-006,2022-04-27,shipped,standard
ORD-02319,CUST-0124,STR-006,2024-12-15,processing,standard
ORD-01322,CUST-0172,STR-009,2023-09-06,completed,standard
ORD-00685,CUST-0173,STR-007,2023-06-07,completed,standard
ORD-01363,CUST-0275,STR-010,2022-07-06,shipped,next_day
ORD-02637,CUST-0061,STR-006,2027-09-16,,next_day
ORD-00543,CUST-0690,STR-001,2024-01-22,shipped,click_and_collect
ORD-01465,CUST-0174,STR-004,2024-04-01,completed,standard
ORD-02603,CUST-0213,STR-005,2024-12-01,completed,click_and_collect
ORD-00556,CUST-0168,STR-012,2024-05-14,refunded,click_and_collect
ORD-02384,CUST-0336,STR-006,2023-06-10,processing,standard
ORD-00066,CUST-0312,STR-011,2022-12-22,cancelled,standard
ORD-00466,CUST-0387,STR-011,2024-12-03,completed,express
ORD-02641,CUST-0180,STR-005,2023-09-19,shipped,standard
ORD-01693,CUST-0459,STR-008,2023-01-18,processing,express
ORD-00298,CUST-0255,STR-005,2022-04-23,completed,standard
ORD-00386,CUST-0115,STR-011,2026-05-31,processing,next_day
ORD-00608,CUST-0149,STR-004,2023-08-12,completed,standard
ORD-01192,CUST-0094,STR-003,2023-08-16,completed,express
ORD-01722,CUST-0466,STR-003,2024-12-12,processing,standard
ORD-01800,CUST-0483,STR-005,2022-07-22,completed,standard
ORD-01264,CUST-0482,STR-001,2022-09-16,shipped,next_day
ORD-01878,CUST-0245,STR-010,2022-07-16,refunded,standard
ORD-02728,CUST-0307,STR-007,2024-07-13,completed,standard
ORD-02183,CUST-0158,STR-008,2022-07-06,cancelled,express
ORD-01434,CUST-0057,STR-010,2022-11-13,completed,click_and_collect
ORD-02296,CUST-0186,STR-004,2022-09-20,refunded,standard
ORD-01298,CUST-0328,STR-010,2024-07-14,processing,standard
ORD-02104,CUST-0393,STR-006,2024-08-13,refunded,standard
ORD-02027,CUST-0202,STR-009,2022-12-07,processing,click_and_collect
ORD-02552,CUST-0235,STR-009,2022-02-14,completed,standard
ORD-02691,CUST-0423,STR-004,2024-02-12,completed,express
ORD-02435,CUST-0266,STR-008,2022-06-06,completed,standard
ORD-02586,CUST-0333,STR-001,2022-12-22,completed,standard
ORD-02797,CUST-0336,STR-008,2024-11-13,completed,standard
ORD-01720,CUST-0361,STR-005,2023-09-07,completed,standard
ORD-02025,CUST-0199,STR-005,2023-05-07,completed,standard
ORD-00494,CUST-0181,STR-007,2023-08-19,shipped,next_day
ORD-01414,CUST-0327,STR-007,2023-12-31,completed,next_day
ORD-00415,CUST-0498,STR-007,2024-02-03,shipped,click_and_collect
ORD-02646,CUST-0274,STR-009,2027-07-18,completed,next_day
ORD-01789,CUST-0481,STR-003,2024-09-09,processing,next_day
ORD-00785,CUST-0301,STR-011,2022-05-29,completed,click_and_collect
ORD-02143,CUST-0194,STR-009,2024-03-04,processing,standard
ORD-02611,CUST-0166,STR-009,2022-01-14,shipped,standard
ORD-02623,CUST-0071,STR-009,2022-05-23,completed,express
ORD-00365,CUST-0387,STR-003,2022-05-09,completed,next_day
ORD-00146,CUST-0169,STR-011,2024-07-27,processing,standard
ORD-00156,CUST-0374,STR-002,2024-01-01,refunded,click_and_collect
ORD-02499,CUST-0039,STR-011,2024-01-17,shipped,standard
ORD-00654,CUST-0409,STR-005,2023-10-21,completed,standard
ORD-02315,CUST-0075,STR-003,2023-03-17,refunded,standard
ORD-01995,CUST-0292,STR-010,2024-02-29,refunded,click_and_collect
ORD-02165,CUST-0496,STR-004,2022-09-11,completed,click_and_collect
ORD-00086,CUST-0157,STR-003,2023-01-17,processing,next_day
ORD-00999,CUST-0172,STR-001,2024-06-28,completed,express
ORD-02589,CUST-0072,STR-002,2022-01-03,cancelled,next_day
ORD-02040,CUST-0447,STR-006,2023-03-28,completed,standard
ORD-02577,CUST-0199,STR-009,2022-07-09,completed,standard
ORD-02600,CUST-0176,STR-003,2024-12-28,shipped,express
ORD-01931,CUST-0232,STR-001,2023-03-13,completed,next_day
ORD-00231,CUST-0382,STR-006,2022-11-07,cancelled,next_day
ORD-00644,CUST-0227,STR-002,2022-06-14,shipped,express
ORD-00932,CUST-0285,STR-009,2022-12-14,processing,standard
ORD-02579,CUST-0221,STR-001,2022-07-27,completed,standard
ORD-00118,CUST-0111,STR-007,2023-01-16,completed,next_day
ORD-01349,CUST-0174,STR-008,2023-10-04,completed,express
ORD-02874,CUST-0047,STR-012,2023-08-14,completed,standard
ORD-02332,CUST-0389,STR-011,2024-11-25,shipped,click_and_collect
ORD-01749,CUST-0160,STR-003,2022-07-17,processing,click_and_collect
