order_item_id,order_id,product_id,quantity,unit_price,discount_pct
OI-002983,ORD-00655,PROD-0098,1,36.32,0
OI-002984,ORD-00655,PROD-0083,1,165.94,15
OI-002985,ORD-00655,PROD-0096,4,21.24,10
OI-002986,ORD-01121,PROD-0069,1,8.52,30
OI-002987,ORD-01121,PROD-0091,1,456.15,0
OI-002988,ORD-02449,PROD-0113,2,75.09,0
OI-002989,ORD-02449,PROD-0056,2,159.32,25
OI-002990,ORD-02449,PROD-0054,1,35.6,0
OI-002991,ORD-02449,PROD-0029,2,33.78,10
OI-002992,ORD-00459,PROD-0049,3,250.14,0
OI-002993,ORD-02344,PROD-0141,1,30.88,0
OI-002994,ORD-02344,PROD-0038,1,271.77,0
OI-002995,ORD-00208,PROD-0054,1,37.88,10
OI-002996,ORD-01285,PROD-0036,4,832.36,0
OI-002997,ORD-01285,PROD-0060,1,62.15,0
OI-002998,ORD-00767,PROD-0115,2,212.27,10
OI-002999,ORD-02139,PROD-0086,3,93.78,25
OI-003000,ORD-00697,PROD-0089,2,294.25,0
OI-003001,ORD-00697,PROD-0040,4,39.87,0
OI-003002,ORD-00045,PROD-0002,2,101.8,10
OI-003003,ORD-00045,PROD-0021,4,154.64,0
OI-003004,ORD-00045,PROD-0106,2,30.0,0
OI-003005,ORD-00045,PROD-0058,1,50.67,10
OI-003006,ORD-01347,PROD-0061,4,139.7,15
OI-003007,ORD-01374,PROD-0016,1,843.78,0
OI-003008,ORD-01374,PROD-0023,4,16.74,0
OI-003009,ORD-01374,PROD-0074,2,128.25,10
OI-003010,ORD-00712,PROD-0126,2,18.49,0
OI-003011,ORD-00712,PROD-0054,2,34.22,10
OI-003012,ORD-00712,PROD-0133,2,575.01,0
OI-003013,ORD-00712,PROD-0128,1,26.7,15
OI-003014,ORD-02387,PROD-0032,1,423.28,10
OI-003015,ORD-02387,PROD-0064,1,327.83,0
OI-003016,ORD-02387,PROD-0141,1,27.81,0
OI-003017,ORD-02387,PROD-0049,1,246.34,20
OI-003018,ORD-01171,PROD-0062,2,249.09,15
OI-003019,ORD-01775,PROD-0024,1,67.2,15
OI-003020,ORD-02039,PROD-0100,1,26.85,0
OI-003021,ORD-01294,PROD-0141,1,32.37,15
OI-003022,ORD-00170,PROD-0121,4,7.25,0
OI-003023,ORD-00170,PROD-0006,1,31.71,10
OI-003024,ORD-00668,PROD-0080,1,373.8,25
OI-003025,ORD-00512,PROD-0013,1,45.43,0
OI-003026,ORD-00512,PROD-0031,1,829.09,0
OI-003027,ORD-02761,PROD-0107,5,444.11,0
OI-003028,ORD-01518,PROD-0086,2,97.1,0
OI-003029,ORD-00756,PROD-0123,1,48.08,0
OI-003030,ORD-00756,PROD-0033,1,156.94,0
OI-003031,ORD-00756,PROD-0060,2,58.57,15
OI-003032,ORD-00205,PROD-0123,1,50.96,0
OI-003033,ORD-02170,PROD-0007,1,337.96,10
OI-003034,ORD-00513,PROD-0131,5,57.62,0
OI-003035,ORD-00908,PROD-0098,1,35.56,0
OI-003036,ORD-00908,PROD-0029,2,31.42,0
OI-003037,ORD-00908,PROD-0081,1,177.2,0
OI-003038,ORD-00908,PROD-0015,1,307.83,0
OI-003039,ORD-02133,PROD-0021,2,164.05,0
OI-003040,ORD-02133,PROD-0111,1,394.82,0
OI-003041,ORD-02133,PROD-0071,2,473.83,10
OI-003042,ORD-02133,PROD-0051,1,26.41,15
OI-003043,ORD-01045,PROD-0091,1,447.49,5
OI-003044,ORD-01045,PROD-0003,2,64.95,10
OI-003045,ORD-01403,PROD-0148,4,184.57,0
OI-003046,ORD-01403,PROD-0072,1,168.49,0
OI-003047,ORD-01403,PROD-0112,1,140.29,0
OI-003048,ORD-01403,PROD-0130,4,70.79,15
OI-003049,ORD-01403,PROD-0108,2,232.68,10
OI-003050,ORD-00180,PROD-0113,3,73.27,0
OI-003051,ORD-00180,PROD-0093,1,179.4,10
OI-003052,ORD-00180,PROD-0027,1,470.61,25
OI-003053,ORD-00310,PROD-0041,1,43.55,5
OI-003054,ORD-02089,PROD-0086,3,87.48,0
OI-003055,ORD-00126,PROD-0069,1,8.66,0
OI-003056,ORD-02272,PROD-0067,3,229.09,5
OI-003057,ORD-02272,PROD-0041,3,37.2,0
OI-003058,ORD-02272,PROD-0131,1,54.21,20
OI-003059,ORD-02272,PROD-0120,2,862.35,5
OI-003060,ORD-02272,PROD-0051,2,23.11,0
OI-003061,ORD-02273,PROD-0120,1,839.88,10
OI-003062,ORD-02273,PROD-0075,1,36.63,0
OI-003063,ORD-02273,PROD-0037,2,458.54,0
OI-003064,ORD-00519,PROD-0068,2,27.45,0
OI-003065,ORD-00519,PROD-0002,1,103.29,0
OI-003066,ORD-00519,PROD-0147,1,16.81,15
OI-003067,ORD-00519,PROD-0079,2,40.09,0
OI-003068,ORD-00515,PROD-0123,10,43.27,0
OI-003069,ORD-00515,PROD-0136,2,781.43,0
OI-003070,ORD-00515,PROD-0149,4,47.84,10
OI-003071,ORD-00515,PROD-0037,4,466.97,0
OI-003072,ORD-02934,PROD-0134,3,34.96,10
OI-003073,ORD-02934,PROD-0046,1,153.68,0
OI-003074,ORD-02883,PROD-0080,2,400.14,0
OI-003075,ORD-02883,PROD-0098,1,34.08,0
OI-003076,ORD-02883,PROD-0061,2,120.58,0
OI-003077,ORD-02147,PROD-0007,3,345.67,0
OI-003078,ORD-02869,PROD-0058,1,46.56,0
OI-003079,ORD-02869,PROD-0072,1,192.88,20
OI-003080,ORD-02277,PROD-0052,3,13.61,0
OI-003081,ORD-02277,PROD-0105,1,203.08,0
OI-003082,ORD-02277,PROD-0044,3,372.73,15
OI-003083,ORD-02277,PROD-0141,1,32.78,5
OI-003084,ORD-00842,PROD-0143,1,43.22,0
OI-003085,ORD-00842,PROD-0049,2,245.66,0
OI-003086,ORD-00753,PROD-0001,2,29.56,30
OI-003087,ORD-00075,PROD-0106,1,30.16,5
OI-003088,ORD-00075,PROD-0110,4,210.01,5
OI-003089,ORD-02023,PROD-0096,3,17.93,0
OI-003090,ORD-00340,PROD-0015,2,268.26,0
OI-003091,ORD-00460,PROD-0101,1,524.16,0
OI-003092,ORD-00460,PROD-0128,1,25.49,0
OI-003093,ORD-00460,PROD-0037,1,454.18,0
OI-003094,ORD-02202,PROD-0072,3,189.18,5
OI-003095,ORD-02202,PROD-0101,1,587.5,0
OI-003096,ORD-02399,PROD-0100,1,26.56,0
OI-003097,ORD-02399,PROD-0106,1,29.43,5
OI-003098,ORD-02399,PROD-0105,2,200.86,0
OI-003099,ORD-00541,PROD-0037,1,474.31,10
OI-003100,ORD-02495,PROD-0018,1,330.92,0
OI-003101,ORD-00524,PROD-0114,2,214.04,0
OI-003102,ORD-01309,PROD-0039,3,476.32,5
OI-003103,ORD-01309,PROD-0010,1,28.0,25
OI-003104,ORD-00535,PROD-0143,2,45.48,10
OI-003105,ORD-00870,PROD-0048,1,88.3,20
OI-003106,ORD-02620,PROD-0147,2,17.39,5
OI-003107,ORD-00981,PROD-0119,1,312.66,0
OI-003108,ORD-02100,PROD-0115,2,236.7,10
OI-003109,ORD-00811,PROD-0103,3,498.86,0
OI-003110,ORD-00811,PROD-0011,2,6.12,0
OI-003111,ORD-02036,PROD-0110,2,224.89,0
OI-003112,ORD-02036,PROD-0096,1,17.54,10
OI-003113,ORD-02036,PROD-0066,1,85.23,0
OI-003114,ORD-02036,PROD-0147,1,17.35,0
OI-003115,ORD-02561,PROD-0121,2,7.32,5
OI-003116,ORD-00691,PROD-0103,1,472.01,10
OI-003117,ORD-00691,PROD-0044,0,414.5,0
OI-003118,ORD-00723,PROD-0078,1,115.18,5
OI-003119,ORD-00723,PROD-0093,2,184.2,15
OI-003120,ORD-00723,PROD-0014,1,16.34,0
OI-003121,ORD-00723,PROD-0134,1,33.67,0
OI-003122,ORD-01766,PROD-0066,2,91.32,20
OI-003123,ORD-01766,PROD-0081,2,196.3,5
OI-003124,ORD-01667,PROD-0083,1,176.71,0
OI-003125,ORD-01667,PROD-0084,3,414.45,10
OI-003126,ORD-01667,PROD-0029,2,28.75,0
OI-003127,ORD-01667,PROD-0030,2,440.11,20
OI-003128,ORD-01387,PROD-0012,1,269.59,20
OI-003129,ORD-01387,PROD-0034,1,62.53,0
OI-003130,ORD-01151,PROD-0067,10,231.69,5
OI-003131,ORD-01151,PROD-0006,1,33.75,15
OI-003132,ORD-00790,PROD-0146,3,603.84,0
OI-003133,ORD-02505,PROD-0107,2,457.83,15
OI-003134,ORD-02505,PROD-0046,1,168.47,0
OI-003135,ORD-00943,PROD-0050,2,48.5,15
OI-003136,ORD-00943,PROD-0046,2,179.18,0
OI-003137,ORD-01701,PROD-0006,1,33.3,0
OI-003138,ORD-01365,PROD-0019,1,268.0,0
OI-003139,ORD-01335,PROD-0139,5,137.67,10
OI-003140,ORD-01335,PROD-0081,2,183.61,0
OI-003141,ORD-00818,PROD-0010,1,28.06,0
OI-003142,ORD-00818,PROD-0088,1,54.09,30
OI-003143,ORD-00818,PROD-0014,1,15.26,10
OI-003144,ORD-02863,PROD-0008,1,251.46,15
OI-003145,ORD-00921,PROD-0107,2,475.37,0
OI-003146,ORD-00921,PROD-0068,3,28.55,25
OI-003147,ORD-00921,PROD-0142,10,157.17,5
OI-003148,ORD-00921,PROD-0067,2,241.81,0
OI-003149,ORD-01505,PROD-0113,2,69.08,20
OI-003150,ORD-02222,PROD-0065,1,20.65,20
OI-003151,ORD-02222,PROD-0058,1,48.43,25
OI-003152,ORD-02222,PROD-0103,10,440.51,0
OI-003153,ORD-02412,PROD-0086,4,88.27,15
OI-003154,ORD-02412,PROD-0015,1,284.46,0
OI-003155,ORD-02412,PROD-0047,1,412.32,15
OI-003156,ORD-00789,PROD-0082,4,16.2,5
OI-003157,ORD-02082,PROD-0012,2,313.67,0
OI-003158,ORD-00672,PROD-0011,1,5.59,0
OI-003159,ORD-01741,PROD-0036,2,871.85,0
OI-003160,ORD-02340,PROD-0038,2,283.28,0
OI-003161,ORD-02340,PROD-0011,2,5.7,0
OI-003162,ORD-02340,PROD-0113,3,69.75,0
OI-003163,ORD-02091,PROD-0015,10,291.06,20
OI-003164,ORD-00501,PROD-0032,1,458.67,0
OI-003165,ORD-00501,PROD-0086,1,96.53,5
OI-003166,ORD-00501,PROD-0055,1,29.7,0
OI-003167,ORD-01027,PROD-0018,1,297.77,5
OI-003168,ORD-01027,PROD-0116,2,271.71,0
OI-003169,ORD-01016,PROD-0067,2,241.11,15
OI-003170,ORD-01016,PROD-0012,1,282.43,10
OI-003171,ORD-01016,PROD-0149,2,50.66,15
OI-003172,ORD-01699,PROD-0219,1,139.34,5
OI-003173,ORD-01067,PROD-0034,1,66.82,0
OI-003174,ORD-01868,PROD-0128,1,28.71,15
OI-003175,ORD-01868,PROD-0149,1,46.43,20
OI-003176,ORD-01868,PROD-0145,1,133.88,0
OI-003177,ORD-01828,PROD-0115,2,212.69,0
OI-003178,ORD-02108,PROD-0144,2,10.99,30
OI-003179,ORD-00848,PROD-0125,1,184.93,15
OI-003180,ORD-00848,PROD-0084,1,434.2,0
OI-003181,ORD-00848,PROD-0077,3,36.5,5
OI-003182,ORD-02311,PROD-0127,1,836.03,0
OI-003183,ORD-02311,PROD-0086,5,94.99,10
OI-003184,ORD-00418,PROD-0015,1,266.66,5
OI-003185,ORD-00132,PROD-0027,1,428.58,0
OI-003186,ORD-01459,PROD-0080,1,359.67,15
OI-003187,ORD-01459,PROD-0065,1,22.72,0
OI-003188,ORD-01384,PROD-0099,1,947.6,15
OI-003189,ORD-01384,PROD-0062,1,222.44,0
OI-003190,ORD-02571,PROD-0049,1,256.68,0
OI-003191,ORD-02571,PROD-0009,1,159.33,0
OI-003192,ORD-02007,PROD-0042,1,192.27,0
OI-003193,ORD-00553,PROD-0023,1,16.25,0
OI-003194,ORD-00553,PROD-0133,2,608.84,5
OI-003195,ORD-01143,PROD-0079,10,43.85,0
OI-003196,ORD-01143,PROD-0041,1,42.06,0
OI-003197,ORD-01143,PROD-0060,1,61.69,0
OI-003198,ORD-01448,PROD-0006,1,34.37,20
OI-003199,ORD-01448,PROD-0094,2,69.47,0
OI-003200,ORD-02772,PROD-0150,1,311.18,10
OI-003201,ORD-02772,PROD-0087,2,204.31,0
OI-003202,ORD-02772,PROD-0122,1,730.24,0
OI-003203,ORD-02772,PROD-0107,1,425.13,0
OI-003204,ORD-00472,PROD-0007,1,353.04,20
OI-003205,ORD-00426,PROD-0056,1,161.23,10
OI-003206,ORD-00958,PROD-0058,1,52.85,0
OI-003207,ORD-00464,PROD-0124,2,15.26,15
OI-003208,ORD-00108,PROD-0028,1,265.82,30
OI-003209,ORD-00108,PROD-0150,2,326.94,5
OI-003210,ORD-01626,PROD-0130,1,84.12,0
OI-003211,ORD-02744,PROD-0103,5,464.32,0
OI-003212,ORD-01005,PROD-0083,3,168.32,0
OI-003213,ORD-01005,PROD-0041,1,43.89,0
OI-003214,ORD-01005,PROD-0138,2,169.31,0
OI-003215,ORD-02258,PROD-0129,1,98.12,10
OI-003216,ORD-01724,PROD-0149,1,42.91,10
OI-003217,ORD-01724,PROD-0033,1,142.32,0
OI-003218,ORD-00546,PROD-0085,5,67.37,0
OI-003219,ORD-00280,PROD-0042,2,173.34,10
OI-003220,ORD-01323,PROD-0094,1,65.03,15
OI-003221,ORD-01291,PROD-0006,2,33.44,0
OI-003222,ORD-01291,PROD-0081,2,169.65,5
OI-003223,ORD-01291,PROD-0135,2,20.07,0
OI-003224,ORD-01332,PROD-0139,2,130.21,0
OI-003225,ORD-02901,PROD-0047,2,435.36,0
OI-003226,ORD-02901,PROD-0112,3,162.73,15
OI-003227,ORD-01672,PROD-0094,10,72.24,0
OI-003228,ORD-02544,PROD-0081,1,196.2,0
OI-003229,ORD-02976,PROD-0051,1,23.5,0
OI-003230,ORD-02976,PROD-0120,2,918.98,15
OI-003231,ORD-02976,PROD-0017,1,17.8,0
OI-003232,ORD-00285,PROD-0396,1,93.24,0
OI-003233,ORD-00285,PROD-0020,1,412.99,5
OI-003234,ORD-00373,PROD-0121,1,7.96,10
OI-003235,ORD-00373,PROD-0035,5,85.14,0
OI-003236,ORD-00373,PROD-0150,1,348.92,15
OI-003237,ORD-00373,PROD-0096,2,19.76,5
OI-003238,ORD-02743,PROD-0144,1,10.1,0
OI-003239,ORD-02209,PROD-0078,1,121.97,0
OI-003240,ORD-02209,PROD-0117,1,41.5,0
OI-003241,ORD-02209,PROD-0121,2,7.11,0
OI-003242,ORD-02209,PROD-0059,3,161.8,0
OI-003243,ORD-00250,PROD-0073,3,227.11,15
OI-003244,ORD-00131,PROD-0099,1,831.2,15
OI-003245,ORD-00131,PROD-0021,2,179.01,0
OI-003246,ORD-01064,PROD-0113,3,66.19,15
OI-003247,ORD-01368,PROD-0073,3,188.84,0
OI-003248,ORD-01368,PROD-0047,1,499.79,20
OI-003249,ORD-01368,PROD-0130,2,74.46,0
OI-003250,ORD-01368,PROD-0054,10,37.97,10
OI-003251,ORD-01368,PROD-0149,2,43.95,0
OI-003252,ORD-02320,PROD-0041,1,39.29,0
OI-003253,ORD-02320,PROD-0120,3,805.74,15
OI-003254,ORD-00800,PROD-0066,2,99.34,0
OI-003255,ORD-00800,PROD-0028,0,294.17,5
OI-003256,ORD-00800,PROD-0085,4,58.98,0
OI-003257,ORD-00800,PROD-0103,2,495.72,0
OI-003258,ORD-00800,PROD-0014,1,16.29,10
OI-003259,ORD-00796,PROD-0030,1,369.65,0
OI-003260,ORD-00796,PROD-0074,0,114.8,10
OI-003261,ORD-02755,PROD-0128,1,26.22,0
OI-003262,ORD-02755,PROD-0143,1,44.46,0
OI-003263,ORD-02755,PROD-0038,1,291.92,0
OI-003264,ORD-00550,PROD-0139,1,129.4,0
OI-003265,ORD-02210,PROD-0027,3,434.36,0
OI-003266,ORD-01158,PROD-0010,2,28.86,0
OI-003267,ORD-01138,PROD-0007,4,348.5,5
OI-003268,ORD-02745,PROD-0136,2,705.4,10
OI-003269,ORD-02745,PROD-0067,2,259.55,0
OI-003270,ORD-01729,PROD-0080,1,406.8,15
OI-003271,ORD-00776,PROD-0102,1,601.34,0
OI-003272,ORD-00776,PROD-0003,1,74.09,0
OI-003273,ORD-00776,PROD-0050,1,45.2,15
OI-003274,ORD-02826,PROD-0097,2,145.86,0
OI-003275,ORD-02826,PROD-0058,3,53.04,0
OI-003276,ORD-02826,PROD-0131,1,56.93,0
OI-003277,ORD-02826,PROD-0063,1,114.73,0
OI-003278,ORD-02826,PROD-0090,1,39.5,0
OI-003279,ORD-01924,PROD-0048,1,89.31,20
OI-003280,ORD-02125,PROD-0133,1,627.94,0
OI-003281,ORD-02125,PROD-0048,1,83.38,15
OI-003282,ORD-00572,PROD-0103,1,444.12,0
OI-003283,ORD-00572,PROD-0035,1,96.45,10
OI-003284,ORD-00572,PROD-0017,2,18.57,0
OI-003285,ORD-00572,PROD-0031,1,716.37,0
OI-003286,ORD-02940,PROD-0016,3,861.91,0
OI-003287,ORD-02613,PROD-0116,0,254.41,0
OI-003288,ORD-02613,PROD-0079,1,46.43,0
OI-003289,ORD-02824,PROD-0119,1,281.62,10
OI-003290,ORD-02824,PROD-0007,1,352.06,15
OI-003291,ORD-02824,PROD-0001,2,33.13,25
OI-003292,ORD-02824,PROD-0019,4,268.62,0
OI-003293,ORD-01339,PROD-0014,1,14.06,0
OI-003294,ORD-01339,PROD-0047,3,425.08,0
OI-003295,ORD-00637,PROD-0005,2,22.73,0
OI-003296,ORD-00827,PROD-0078,2,134.12,0
OI-003297,ORD-00827,PROD-0018,3,300.01,0
OI-003298,ORD-00827,PROD-0043,1,153.34,0
OI-003299,ORD-00827,PROD-0133,1,571.51,0
OI-003300,ORD-00827,PROD-0011,1,5.7,5
OI-003301,ORD-00896,PROD-0004,2,262.86,0
OI-003302,ORD-02109,PROD-0117,2,42.53,10
OI-003303,ORD-02092,PROD-0017,1,19.64,25
OI-003304,ORD-02862,PROD-0067,1,228.56,5
OI-003305,ORD-02862,PROD-0072,5,169.08,0
OI-003306,ORD-02862,PROD-0130,5,85.07,0
OI-003307,ORD-02862,PROD-0027,1,477.23,5
OI-003308,ORD-00511,PROD-0111,1,376.49,0
OI-003309,ORD-02712,PROD-0065,1,22.58,0
OI-003310,ORD-02316,PROD-0116,3,248.0,0
OI-003311,ORD-02316,PROD-0029,1,34.14,10
OI-003312,ORD-02316,PROD-0134,2,30.72,30
OI-003313,ORD-02316,PROD-0052,1,11.88,25
OI-003314,ORD-02316,PROD-0019,1,306.47,0
OI-003315,ORD-02433,PROD-0030,2,432.58,15
OI-003316,ORD-02831,PROD-0109,1,114.09,0
OI-003317,ORD-01675,PROD-0076,1,46.03,0
OI-003318,ORD-01675,PROD-0056,1,169.53,15
OI-003319,ORD-01675,PROD-0051,2,24.99,0
OI-003320,ORD-01582,PROD-0042,2,172.28,5
OI-003321,ORD-01582,PROD-0093,4,154.71,0
OI-003322,ORD-02531,PROD-0096,4,18.45,0
OI-003323,ORD-02531,PROD-0032,1,451.45,0
OI-003324,ORD-02531,PROD-0122,1,693.17,0
OI-003325,ORD-02840,PROD-0132,2,300.58,0
OI-003326,ORD-02840,PROD-0081,1,174.99,0
OI-003327,ORD-00627,PROD-0005,4,24.09,25
OI-003328,ORD-00627,PROD-0069,5,8.36,0
OI-003329,ORD-00627,PROD-0039,1,440.02,-5
OI-003330,ORD-00627,PROD-0139,1,118.25,0
OI-003331,ORD-00627,PROD-0043,1,157.31,0
OI-003332,ORD-01704,PROD-0052,2,12.7,0
OI-003333,ORD-01704,PROD-0149,1,51.7,10
OI-003334,ORD-01925,PROD-0111,2,375.93,0
OI-003335,ORD-01925,PROD-0093,2,178.37,0
OI-003336,ORD-01925,PROD-0062,1,226.67,10
OI-003337,ORD-00914,PROD-0100,1,27.68,0
OI-003338,ORD-00914,PROD-0059,1,162.27,0
OI-003339,ORD-02803,PROD-0024,1,66.93,20
OI-003340,ORD-00795,PROD-0147,1,18.73,0
OI-003341,ORD-00795,PROD-0005,1,22.16,0
OI-003342,ORD-00638,PROD-0086,1,99.96,0
OI-003343,ORD-00638,PROD-0116,1,246.37,0
OI-003344,ORD-01839,PROD-0071,1,443.45,0
OI-003345,ORD-01839,PROD-0123,1,43.16,-19
OI-003346,ORD-01161,PROD-0039,1,438.87,0
OI-003347,ORD-01249,PROD-0033,2,154.95,0
OI-003348,ORD-02814,PROD-0089,1,301.3,0
OI-003349,ORD-02939,PROD-0099,1,892.88,0
OI-003350,ORD-02939,PROD-0061,2,140.19,0
OI-003351,ORD-01953,PROD-0062,3,233.62,10
OI-003352,ORD-00972,PROD-0077,1,39.48,0
OI-003353,ORD-00972,PROD-0148,1,196.3,5
OI-003354,ORD-02451,PROD-0026,1,14.01,15
OI-003355,ORD-02451,PROD-0015,1,313.36,15
OI-003356,ORD-02068,PROD-0145,1,144.16,0
OI-003357,ORD-02238,PROD-0120,5,852.58,15
OI-003358,ORD-02238,PROD-0005,1,25.1,0
OI-003359,ORD-02238,PROD-0007,2,325.77,0
OI-003360,ORD-02746,PROD-0038,2,296.44,0
OI-003361,ORD-01062,PROD-0133,4,619.35,0
OI-003362,ORD-00671,PROD-0132,1,312.94,0
OI-003363,ORD-00671,PROD-0117,1,44.03,0
OI-003364,ORD-02140,PROD-0128,2,25.85,10
OI-003365,ORD-02140,PROD-0042,1,169.33,0
OI-003366,ORD-01217,PROD-0081,1,170.98,20
OI-003367,ORD-01217,PROD-0033,4,160.24,0
OI-003368,ORD-02684,PROD-0068,2,25.78,10
OI-003369,ORD-02684,PROD-0013,2,46.34,0
OI-003370,ORD-02219,PROD-0013,1,49.79,-18
OI-003371,ORD-02219,PROD-0087,2,205.46,5
OI-003372,ORD-00833,PROD-0100,1,29.44,20
OI-003373,ORD-00833,PROD-0016,2,988.23,0
OI-003374,ORD-02903,PROD-0135,1,19.53,0
OI-003375,ORD-01228,PROD-0032,4,487.66,0
OI-003376,ORD-01228,PROD-0148,1,173.88,0
OI-003377,ORD-01014,PROD-0147,2,19.21,10
OI-003378,ORD-01560,PROD-0079,2,43.36,0
OI-003379,ORD-02592,PROD-0032,1,438.61,0
OI-003380,ORD-02592,PROD-0148,1,186.15,0
OI-003381,ORD-02592,PROD-0050,1,51.27,0
OI-003382,ORD-02592,PROD-0012,2,325.56,0
OI-003383,ORD-02044,PROD-0141,1,30.28,0
OI-003384,ORD-02044,PROD-0133,1,566.03,10
OI-003385,ORD-02254,PROD-0099,5,867.87,25
OI-003386,ORD-01570,PROD-0009,2,186.48,0
OI-003387,ORD-01570,PROD-0076,2,51.59,0
OI-003388,ORD-01570,PROD-0059,1,151.08,0
OI-003389,ORD-01570,PROD-0073,1,195.68,0
OI-003390,ORD-00398,PROD-0087,3,206.38,0
OI-003391,ORD-00398,PROD-0010,1,25.24,0
OI-003392,ORD-00398,PROD-0098,2,35.71,0
OI-003393,ORD-01145,PROD-0094,1,65.7,0
OI-003394,ORD-01328,PROD-0097,5,126.49,10
OI-003395,ORD-01328,PROD-0106,1,26.37,0
OI-003396,ORD-01328,PROD-0005,2,26.02,5
OI-003397,ORD-01328,PROD-0027,1,450.41,0
OI-003398,ORD-02631,PROD-0104,1,167.12,10
OI-003399,ORD-02631,PROD-0150,0,347.66,0
OI-003400,ORD-00528,PROD-0054,1,35.18,0
OI-003401,ORD-00528,PROD-0016,1,968.48,20
OI-003402,ORD-01753,PROD-0019,3,286.61,0
OI-003403,ORD-02038,PROD-0150,1,332.37,0
OI-003404,ORD-02038,PROD-0129,1,91.58,30
OI-003405,ORD-02038,PROD-0065,3,21.0,30
OI-003406,ORD-02038,PROD-0074,10,122.92,15
OI-003407,ORD-02038,PROD-0123,1,47.06,30
OI-003408,ORD-02730,PROD-0146,2,579.5,15
OI-003409,ORD-02730,PROD-0033,1,134.0,0
OI-003410,ORD-01950,PROD-0062,4,264.49,5
OI-003411,ORD-02001,PROD-0132,1,282.7,0
OI-003412,ORD-00305,PROD-0115,2,216.37,0
OI-003413,ORD-00570,PROD-0076,1,48.93,15
OI-003414,ORD-00570,PROD-0022,1,145.48,15
OI-003415,ORD-00570,PROD-0136,1,732.54,25
OI-003416,ORD-00570,PROD-0109,3,112.09,0
OI-003417,ORD-00985,PROD-0038,1,256.81,5
OI-003418,ORD-00985,PROD-0083,2,178.16,0
OI-003419,ORD-00599,PROD-0027,1,405.94,10
OI-003420,ORD-02064,PROD-0124,1,16.0,0
OI-003421,ORD-02417,PROD-0071,2,504.81,10
OI-003422,ORD-02417,PROD-0114,3,208.23,0
OI-003423,ORD-01736,PROD-0130,1,79.04,25
OI-003424,ORD-01736,PROD-0108,1,276.92,0
OI-003425,ORD-02815,PROD-0038,3,261.45,10
OI-003426,ORD-02815,PROD-0123,3,47.69,15
OI-003427,ORD-02815,PROD-0033,2,151.66,0
OI-003428,ORD-02815,PROD-0104,2,163.53,10
OI-003429,ORD-00382,PROD-0086,1,92.86,10
OI-003430,ORD-01980,PROD-0070,3,366.99,0
OI-003431,ORD-01980,PROD-0010,3,28.34,10
OI-003432,ORD-01980,PROD-0021,1,176.19,0
OI-003433,ORD-00381,PROD-0020,1,414.43,25
OI-003434,ORD-00381,PROD-0018,1,314.18,5
OI-003435,ORD-00381,PROD-0127,3,810.07,10
OI-003436,ORD-00381,PROD-0143,10,42.26,0
OI-003437,ORD-00190,PROD-0087,5,220.4,5
OI-003438,ORD-01772,PROD-0143,1,45.96,0
OI-003439,ORD-02267,PROD-0137,1,170.02,0
OI-003440,ORD-02267,PROD-0104,3,165.99,0
OI-003441,ORD-02267,PROD-0075,1,39.76,30
OI-003442,ORD-02972,PROD-0099,2,915.03,0
OI-003443,ORD-00477,PROD-0091,1,455.02,30
OI-003444,ORD-00477,PROD-0044,2,418.47,0
OI-003445,ORD-01114,PROD-0049,1,273.03,10
OI-003446,ORD-01114,PROD-0071,1,477.91,0
OI-003447,ORD-00017,PROD-0042,1,180.78,30
OI-003448,ORD-01514,PROD-0002,2,108.74,0
OI-003449,ORD-01514,PROD-0035,3,88.66,0
OI-003450,ORD-02871,PROD-0148,1,171.76,0
OI-003451,ORD-02871,PROD-0096,10,20.99,25
OI-003452,ORD-02285,PROD-0405,2,54.99,0
OI-003453,ORD-02285,PROD-0149,2,48.3,0
OI-003454,ORD-01532,PROD-0018,1,345.08,0
OI-003455,ORD-01532,PROD-0008,1,240.74,0
OI-003456,ORD-01532,PROD-0138,2,174.65,0
OI-003457,ORD-02563,PROD-0487,5,15.91,5
OI-003458,ORD-02563,PROD-0045,10,46.2,20
OI-003459,ORD-02563,PROD-0037,1,525.88,0
OI-003460,ORD-02297,PROD-0048,10,94.04,10
OI-003461,ORD-02297,PROD-0132,1,303.53,0
OI-003462,ORD-02297,PROD-0072,1,165.46,15
OI-003463,ORD-00886,PROD-0085,2,56.06,15
OI-003464,ORD-00886,PROD-0092,2,39.15,0
OI-003465,ORD-00928,PROD-0127,1,872.35,0
OI-003466,ORD-00928,PROD-0040,1,42.65,30
OI-003467,ORD-02314,PROD-0105,1,231.7,30
OI-003468,ORD-02314,PROD-0075,1,38.54,0
OI-003469,ORD-02314,PROD-0112,3,145.01,0
OI-003470,ORD-00845,PROD-0041,3,43.16,0
OI-003471,ORD-00845,PROD-0105,1,223.53,0
OI-003472,ORD-01549,PROD-0042,1,173.96,0
OI-003473,ORD-02597,PROD-0050,1,49.55,20
OI-003474,ORD-00204,PROD-0092,2,33.21,0
OI-003475,ORD-01065,PROD-0038,5,294.65,10
OI-003476,ORD-01065,PROD-0118,4,195.48,0
OI-003477,ORD-00922,PROD-0112,4,148.64,0
OI-003478,ORD-00922,PROD-0091,1,423.01,0
OI-003479,ORD-00581,PROD-0019,1,270.37,0
OI-003480,ORD-02935,PROD-0112,2,154.98,-6
